ADR_USD,hotel_id,city_id,star_rating,accommadation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,Between_Booking_Checkin,Stay_Duration,Booking_Date,Duration_Group
102.49,1250212,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-15,2016-10-29,2016-10-31,14,2,Saturday,1
79.12,1093720,16808,3.0,Hostel,1,2016-10-15,2016-10-22,2016-10-23,7,1,Saturday,1
46.4,1093720,16808,3.0,Hostel,1,2016-10-15,2016-10-16,2016-10-18,1,2,Saturday,1
193.96,363664,16808,4.0,Hotel,0,2016-10-15,2016-10-17,2016-10-18,2,1,Saturday,1
184.32,181544,16808,3.0,Hotel,0,2016-10-15,2016-11-05,2016-11-06,21,1,Saturday,2
348.0,890736,16808,4.0,Hotel,0,2016-10-15,2016-10-15,2016-10-16,0,1,Saturday,1
181.1,161900,16808,4.0,Serviced Apartment,0,2016-10-15,2016-10-18,2016-10-19,3,1,Saturday,1
103.12,219762,16808,3.0,Hotel,1,2016-10-15,2016-10-17,2016-10-18,2,1,Saturday,1
111.36,1091312,16808,3.0,Hotel,1,2016-10-15,2016-10-24,2016-10-25,9,1,Saturday,1
281.92,161900,16808,4.0,Serviced Apartment,0,2016-10-15,2016-10-16,2016-10-18,1,2,Saturday,1
440.08,16146,16808,4.0,Hotel,1,2016-10-15,2016-10-28,2016-10-30,13,2,Saturday,1
440.08,16146,16808,4.0,Hotel,1,2016-10-15,2016-10-28,2016-10-30,13,2,Saturday,1
143.99,356332,16808,3.0,Hotel,1,2016-10-15,2016-10-16,2016-10-18,1,2,Saturday,1
272.3,363664,16808,4.0,Hotel,0,2016-10-15,2016-11-19,2016-11-21,35,2,Saturday,2
261.04,1545890,16808,4.0,Hotel,1,2016-10-15,2016-10-26,2016-10-29,11,3,Saturday,1
123.78,1334648,16808,1.0,Hostel,1,2016-10-16,2016-10-25,2016-10-26,9,1,Sunday,1
197.74,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
164.75,16358,16808,3.0,Hotel,1,2016-10-16,2016-11-15,2016-11-17,30,2,Sunday,2
177.08,1093720,16808,3.0,Hostel,1,2016-10-16,2016-10-25,2016-10-27,9,2,Sunday,1
252.65,15440,16808,3.0,Hotel,1,2016-10-16,2016-10-23,2016-10-26,7,3,Sunday,1
155.28,824182,16808,1.0,Hostel,1,2016-10-16,2016-11-04,2016-11-06,19,2,Sunday,1
195.71,356332,16808,3.0,Hotel,1,2016-10-16,2016-12-05,2016-12-08,50,3,Sunday,3
162.44,219762,16808,3.0,Hotel,1,2016-10-16,2016-11-05,2016-11-08,20,3,Sunday,1
34.8,800100,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-10-23,2016-10-26,7,3,Sunday,1
73.3,892364,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-11-08,2016-11-11,23,3,Sunday,2
262.28,16146,16808,4.0,Hotel,1,2016-10-16,2016-11-09,2016-11-12,24,3,Sunday,2
185.94,363664,16808,4.0,Hotel,0,2016-10-16,2016-12-12,2016-12-13,57,1,Sunday,3
303.57,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-20,2016-10-22,4,2,Sunday,1
257.54,1093720,16808,3.0,Hostel,1,2016-10-16,2016-10-22,2016-10-23,6,1,Sunday,1
671.46,2262190,16808,4.0,Hotel,1,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
151.84,11198,16808,4.0,Hotel,0,2016-10-16,2016-11-08,2016-11-09,23,1,Sunday,2
224.8,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
411.16,16358,16808,3.0,Hotel,1,2016-10-16,2016-10-22,2016-10-23,6,1,Sunday,1
276.46,16358,16808,3.0,Hotel,1,2016-10-16,2016-10-26,2016-10-28,10,2,Sunday,1
188.76,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
380.49,16146,16808,4.0,Hotel,1,2016-10-16,2016-10-22,2016-10-25,6,3,Sunday,1
255.2,890736,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
168.42,1545890,16808,4.0,Hotel,1,2016-10-16,2016-11-01,2016-11-02,16,1,Sunday,1
195.09,219762,16808,3.0,Hotel,1,2016-10-16,2016-10-31,2016-11-03,15,3,Sunday,1
369.41,2262190,16808,4.0,Hotel,1,2016-10-16,2016-11-24,2016-11-27,39,3,Sunday,2
44.5,1565182,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-10-17,2016-10-18,1,1,Sunday,1
232.0,1789734,16808,3.0,Hotel,1,2016-10-16,2016-10-18,2016-10-19,2,1,Sunday,1
261.32,16146,16808,4.0,Hotel,1,2016-10-16,2016-10-30,2016-10-31,14,1,Sunday,1
139.2,2971310,16808,1.0,Home,1,2016-10-16,2016-10-27,2016-10-28,11,1,Sunday,1
165.85,219762,16808,3.0,Hotel,1,2016-10-16,2016-10-26,2016-10-28,10,2,Sunday,1
197.74,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-17,2016-10-18,1,1,Sunday,1
147.28,16358,16808,3.0,Hotel,1,2016-10-16,2016-11-15,2016-11-16,30,1,Sunday,2
151.28,1093720,16808,3.0,Hostel,1,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
170.14,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-17,2016-10-18,1,1,Sunday,1
68.9,1562360,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-11-26,2016-11-27,41,1,Sunday,3
144.62,16358,16808,3.0,Hotel,1,2016-10-16,2016-12-12,2016-12-13,57,1,Sunday,3
39.5,1565182,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-10-18,2016-10-19,2,1,Sunday,1
103.12,219762,16808,3.0,Hotel,1,2016-10-16,2016-10-18,2016-10-19,2,1,Sunday,1
176.84,181544,16808,3.0,Hotel,0,2016-10-16,2016-10-29,2016-10-30,13,1,Sunday,1
97.96,219762,16808,3.0,Hotel,1,2016-10-16,2016-10-17,2016-10-18,1,1,Sunday,1
170.14,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
176.84,181544,16808,3.0,Hotel,0,2016-10-16,2016-10-29,2016-10-30,13,1,Sunday,1
252.62,16146,16808,4.0,Hotel,1,2016-10-16,2016-10-31,2016-11-01,15,1,Sunday,1
170.14,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-23,2016-10-24,7,1,Sunday,1
202.1,16146,16808,4.0,Hotel,1,2016-10-16,2016-10-26,2016-10-27,10,1,Sunday,1
121.65,2190690,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-11-17,2016-11-20,32,3,Sunday,2
221.44,1789734,16808,3.0,Hotel,1,2016-10-16,2016-12-10,2016-12-12,55,2,Sunday,3
107.76,219762,16808,3.0,Hotel,1,2016-10-16,2016-11-23,2016-11-25,38,2,Sunday,2
227.17,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-19,2016-10-21,3,2,Sunday,1
110.2,886390,16808,1.0,Hotel,1,2016-10-16,2016-10-18,2016-10-19,2,1,Sunday,1
88.8,892364,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-11-19,2016-11-20,34,1,Sunday,2
387.36,1545890,16808,4.0,Hotel,1,2016-10-16,2016-11-25,2016-11-27,40,2,Sunday,2
365.82,16146,16808,4.0,Hotel,1,2016-10-16,2016-11-17,2016-11-19,32,2,Sunday,2
145.46,363664,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
134.74,1940,16808,4.0,Hotel,1,2016-10-16,2016-10-24,2016-10-25,8,1,Sunday,1
249.8,2262190,16808,4.0,Hotel,1,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
191.82,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-18,0,2,Sunday,1
197.74,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-16,2016-10-17,0,1,Sunday,1
112.64,1546726,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-10-29,2016-10-30,13,1,Sunday,1
219.11,1789734,16808,3.0,Hotel,1,2016-10-16,2016-10-17,2016-10-19,1,2,Sunday,1
38.41,800100,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-10-22,2016-10-24,6,2,Sunday,1
170.14,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-19,2016-10-20,3,1,Sunday,1
288.81,16146,16808,4.0,Hotel,1,2016-10-16,2016-10-29,2016-10-31,13,2,Sunday,1
85.52,1250212,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-16,2016-10-21,2016-10-24,5,3,Sunday,1
193.33,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-17,2016-10-20,1,3,Sunday,1
213.72,1940,16808,4.0,Hotel,1,2016-10-16,2016-11-26,2016-11-28,41,2,Sunday,3
232.0,1789734,16808,3.0,Hotel,1,2016-10-16,2016-10-18,2016-10-19,2,1,Sunday,1
91.01,356332,16808,3.0,Hotel,1,2016-10-16,2016-10-31,2016-11-02,15,2,Sunday,1
307.36,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-29,2016-10-31,13,2,Sunday,1
184.92,161900,16808,4.0,Serviced Apartment,0,2016-10-16,2016-10-18,2016-10-19,2,1,Sunday,1
224.56,219762,16808,3.0,Hotel,1,2016-10-16,2016-10-20,2016-10-21,4,1,Sunday,1
144.48,219762,16808,3.0,Hotel,1,2016-10-16,2016-11-02,2016-11-04,17,2,Sunday,1
286.3,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-23,2016-10-25,7,2,Sunday,1
224.56,219762,16808,3.0,Hotel,1,2016-10-16,2016-10-20,2016-10-21,4,1,Sunday,1
148.72,1093720,16808,3.0,Hostel,1,2016-10-16,2016-11-26,2016-11-27,41,1,Sunday,3
261.0,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-20,2016-10-21,4,1,Sunday,1
223.15,1545890,16808,4.0,Hotel,1,2016-10-16,2016-10-25,2016-10-27,9,2,Sunday,1
279.64,11198,16808,4.0,Hotel,0,2016-10-16,2016-10-19,2016-10-20,3,1,Sunday,1
239.99,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-20,2016-10-22,3,2,Monday,1
229.68,1545890,16808,4.0,Hotel,1,2016-10-17,2016-11-18,2016-11-19,32,1,Monday,2
187.15,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-19,0,2,Monday,1
45.86,1005310,16808,1.0,Hostel,1,2016-10-17,2016-11-19,2016-11-20,33,1,Monday,2
459.36,1545890,16808,4.0,Hotel,1,2016-10-17,2016-11-18,2016-11-19,32,1,Monday,2
62.38,800100,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-23,2016-10-26,6,3,Monday,1
240.0,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
45.16,563082,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-11-03,2016-11-04,17,1,Monday,1
246.86,15440,16808,3.0,Hotel,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
114.82,824182,16808,1.0,Hostel,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
192.82,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-24,2016-10-26,7,2,Monday,1
303.14,15440,16808,3.0,Hotel,1,2016-10-17,2016-10-20,2016-10-21,3,1,Monday,1
151.84,11198,16808,4.0,Hotel,0,2016-10-17,2016-11-08,2016-11-09,22,1,Monday,2
70.52,2190690,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-25,2016-10-26,8,1,Monday,1
303.79,15440,16808,3.0,Hotel,1,2016-10-17,2016-11-11,2016-11-14,25,3,Monday,2
293.32,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
211.82,11198,16808,4.0,Hotel,0,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
35.84,1005310,16808,1.0,Hostel,1,2016-10-17,2016-10-27,2016-10-28,10,1,Monday,1
175.14,11198,16808,4.0,Hotel,0,2016-10-17,2016-11-18,2016-11-20,32,2,Monday,2
226.84,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-20,0,3,Monday,1
228.64,1093720,16808,3.0,Hostel,1,2016-10-17,2016-10-18,2016-10-20,1,2,Monday,1
155.68,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-27,2016-10-28,10,1,Monday,1
242.44,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-26,2016-10-27,9,1,Monday,1
234.78,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
214.17,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-30,2016-11-01,13,2,Monday,1
68.14,563082,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-27,2016-10-28,10,1,Monday,1
316.19,1545890,16808,4.0,Hotel,1,2016-10-17,2016-11-18,2016-11-21,32,3,Monday,2
77.1,563082,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-11-17,2016-11-20,31,3,Monday,2
421.01,1545890,16808,4.0,Hotel,1,2016-10-17,2016-11-18,2016-11-21,32,3,Monday,2
278.42,1545890,16808,4.0,Hotel,1,2016-10-17,2016-11-15,2016-11-18,29,3,Monday,2
233.78,16358,16808,3.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
322.2,16358,16808,3.0,Hotel,1,2016-10-17,2016-10-20,2016-10-21,3,1,Monday,1
191.38,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-21,2016-10-22,4,1,Monday,1
74.75,1059048,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-18,2016-10-21,1,3,Monday,1
362.06,363664,16808,4.0,Hotel,0,2016-10-17,2016-10-27,2016-10-30,10,3,Monday,1
204.14,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
144.48,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-27,2016-11-30,41,3,Monday,3
152.08,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-27,2016-11-30,41,3,Monday,3
151.58,363664,16808,4.0,Hotel,0,2016-10-17,2016-10-30,2016-10-31,13,1,Monday,1
197.74,11198,16808,4.0,Hotel,0,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
206.2,1789734,16808,3.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
33.5,1631382,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
250.59,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-26,2016-10-29,9,3,Monday,1
180.43,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-25,2016-10-28,8,3,Monday,1
219.1,2039982,16808,3.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
178.13,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-30,2016-11-02,13,3,Monday,1
128.62,2443824,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-28,2016-10-30,11,2,Monday,1
94.96,356332,16808,3.0,Hotel,1,2016-10-17,2016-10-30,2016-11-01,13,2,Monday,1
247.53,15440,16808,3.0,Hotel,1,2016-10-17,2016-11-26,2016-11-29,40,3,Monday,2
189.62,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-30,2016-10-31,13,1,Monday,1
403.97,15440,16808,3.0,Hotel,1,2016-10-17,2016-11-26,2016-11-29,40,3,Monday,2
216.12,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-31,2016-11-03,14,3,Monday,1
276.44,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-22,2016-10-23,5,1,Monday,1
411.34,161900,16808,4.0,Serviced Apartment,0,2016-10-17,2016-11-19,2016-11-22,33,3,Monday,2
180.44,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-18,2016-10-19,1,1,Monday,1
271.52,15440,16808,3.0,Hotel,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
338.62,16358,16808,3.0,Hotel,1,2016-10-17,2016-10-27,2016-10-28,10,1,Monday,1
115.16,1522992,16808,1.0,Hostel,1,2016-10-17,2016-12-08,2016-12-11,52,3,Monday,3
130.09,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-30,2016-11-01,13,2,Monday,1
176.82,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-29,2016-10-30,12,1,Monday,1
191.76,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-26,2016-10-28,9,2,Monday,1
264.44,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-20,2016-10-22,3,2,Monday,1
198.48,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
288.92,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-20,2016-10-22,3,2,Monday,1
141.05,11198,16808,4.0,Hotel,0,2016-10-17,2016-11-14,2016-11-17,28,3,Monday,2
278.78,15440,16808,3.0,Hotel,1,2016-10-17,2016-12-15,2016-12-17,59,2,Monday,3
277.09,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-19,0,2,Monday,1
152.64,1093720,16808,3.0,Hostel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
46.4,1093720,16808,3.0,Hostel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
98.56,813972,16808,1.0,Hostel,1,2016-10-17,2016-10-21,2016-10-22,4,1,Monday,1
222.3,15440,16808,3.0,Hotel,1,2016-10-17,2016-11-01,2016-11-02,15,1,Monday,1
135.29,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-07,2016-11-09,21,2,Monday,2
83.76,1546726,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-27,2016-10-30,10,3,Monday,1
242.42,890736,16808,4.0,Hotel,0,2016-10-17,2016-11-02,2016-11-03,16,1,Monday,1
191.38,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
81.64,2324438,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-29,2016-10-30,12,1,Monday,1
231.41,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-22,2016-10-24,5,2,Monday,1
170.4,16358,16808,3.0,Hotel,1,2016-10-17,2016-11-06,2016-11-08,20,2,Monday,1
1105.78,8060,16808,5.0,Hotel,0,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
1001.82,8060,16808,5.0,Hotel,0,2016-10-17,2016-11-10,2016-11-13,24,3,Monday,2
266.64,1789734,16808,3.0,Hotel,1,2016-10-17,2016-10-18,2016-10-19,1,1,Monday,1
131.12,11198,16808,4.0,Hotel,0,2016-10-17,2016-11-01,2016-11-03,15,2,Monday,1
368.0,16358,16808,3.0,Hotel,1,2016-10-17,2016-11-17,2016-11-18,31,1,Monday,2
255.18,1789734,16808,3.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
56.14,2120220,16808,1.0,Hostel,1,2016-10-17,2016-10-29,2016-10-30,12,1,Monday,1
166.1,1857904,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-11-25,2016-11-27,39,2,Monday,2
378.52,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-29,2016-10-31,12,2,Monday,1
122.76,670498,16808,1.0,Hostel,1,2016-10-17,2016-10-18,2016-10-20,1,2,Monday,1
137.12,11198,16808,4.0,Hotel,0,2016-10-17,2016-11-28,2016-11-29,42,1,Monday,3
168.96,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-09,2016-11-11,23,2,Monday,2
198.34,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-11,2016-11-13,25,2,Monday,2
144.48,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-09,2016-11-11,23,2,Monday,2
180.75,1545890,16808,4.0,Hotel,1,2016-10-17,2016-11-24,2016-11-26,38,2,Monday,2
170.12,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
362.05,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-22,2016-10-24,5,2,Monday,1
156.57,16146,16808,4.0,Hotel,1,2016-10-17,2016-10-31,2016-11-02,14,2,Monday,1
444.21,890736,16808,4.0,Hotel,0,2016-10-17,2016-10-21,2016-10-24,4,3,Monday,1
170.12,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
430.54,2262190,16808,4.0,Hotel,1,2016-10-17,2016-10-19,2016-10-21,2,2,Monday,1
247.15,11198,16808,4.0,Hotel,0,2016-10-17,2016-10-28,2016-10-30,11,2,Monday,1
18.36,800100,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
109.02,892364,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-11-11,2016-11-13,25,2,Monday,2
86.15,892364,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-11-11,2016-11-13,25,2,Monday,2
175.28,16146,16808,4.0,Hotel,1,2016-10-17,2016-11-03,2016-11-04,17,1,Monday,1
231.58,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-19,2016-10-20,2,1,Monday,1
149.38,219762,16808,3.0,Hotel,1,2016-10-17,2016-10-30,2016-10-31,13,1,Monday,1
222.78,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-29,2016-10-30,12,1,Monday,1
133.78,181544,16808,3.0,Hotel,0,2016-10-17,2016-12-15,2016-12-17,59,2,Monday,3
176.82,181544,16808,3.0,Hotel,0,2016-10-17,2016-10-22,2016-10-23,5,1,Monday,1
36.08,1631356,16808,1.0,Hotel,1,2016-10-17,2016-10-28,2016-10-29,11,1,Monday,1
51.68,1093720,16808,3.0,Hostel,1,2016-10-17,2016-10-21,2016-10-22,4,1,Monday,1
170.12,1545890,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
320.54,11198,16808,4.0,Hotel,0,2016-10-17,2016-10-18,2016-10-19,1,1,Monday,1
238.6,363664,16808,4.0,Hotel,0,2016-10-17,2016-11-05,2016-11-06,19,1,Monday,1
170.98,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-26,2016-11-29,40,3,Monday,2
177.85,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-30,2016-12-02,44,2,Monday,3
241.52,2262190,16808,4.0,Hotel,1,2016-10-17,2016-10-17,2016-10-18,0,1,Monday,1
275.02,2262190,16808,4.0,Hotel,1,2016-10-17,2016-10-26,2016-10-27,9,1,Monday,1
234.46,1093720,16808,3.0,Hostel,1,2016-10-17,2016-12-05,2016-12-07,49,2,Monday,3
372.24,1093720,16808,3.0,Hostel,1,2016-10-17,2016-12-01,2016-12-04,45,3,Monday,3
204.12,689110,16808,3.5,Hotel,1,2016-10-17,2016-11-24,2016-11-25,38,1,Monday,2
162.28,219762,16808,3.0,Hotel,1,2016-10-17,2016-11-05,2016-11-08,19,3,Monday,1
92.56,1334648,16808,1.0,Hostel,1,2016-10-17,2016-10-20,2016-10-21,3,1,Monday,1
129.55,1562360,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-17,2016-11-19,2016-11-21,33,2,Monday,2
298.48,363664,16808,4.0,Hotel,0,2016-10-17,2016-10-28,2016-10-29,11,1,Monday,1
424.38,16358,16808,3.0,Hotel,1,2016-10-18,2016-11-12,2016-11-13,25,1,Tuesday,2
272.82,1789734,16808,3.0,Hotel,1,2016-10-18,2016-11-04,2016-11-05,17,1,Tuesday,1
227.34,1789734,16808,3.0,Hotel,1,2016-10-18,2016-11-06,2016-11-07,19,1,Tuesday,1
42.7,800100,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-18,2016-10-26,2016-10-29,8,3,Tuesday,1
90.58,1546726,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-18,2016-10-29,2016-10-31,11,2,Tuesday,1
111.5,1546726,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-18,2016-10-29,2016-10-31,11,2,Tuesday,1
166.83,11198,16808,4.0,Hotel,0,2016-10-18,2016-11-26,2016-11-28,39,2,Tuesday,2
329.93,219762,16808,3.0,Hotel,1,2016-10-18,2016-10-21,2016-10-23,3,2,Tuesday,1
193.44,219762,16808,3.0,Hotel,1,2016-10-18,2016-11-08,2016-11-10,21,2,Tuesday,2
144.48,219762,16808,3.0,Hotel,1,2016-10-18,2016-11-08,2016-11-10,21,2,Tuesday,2
132.56,16358,16808,3.0,Hotel,1,2016-10-18,2016-11-02,2016-11-03,15,1,Tuesday,1
348.68,2262190,16808,4.0,Hotel,1,2016-10-18,2016-11-02,2016-11-05,15,3,Tuesday,1
91.86,2324438,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-18,2016-10-28,2016-10-31,10,3,Tuesday,1
108.96,1522992,16808,1.0,Hostel,1,2016-10-18,2016-10-27,2016-10-28,9,1,Tuesday,1
288.95,219762,16808,3.0,Hotel,1,2016-10-18,2016-10-21,2016-10-23,3,2,Tuesday,1
504.7,161900,16808,4.0,Serviced Apartment,0,2016-10-18,2016-10-27,2016-10-29,9,2,Tuesday,1
1065.4,8060,16808,5.0,Hotel,0,2016-10-18,2016-12-13,2016-12-16,56,3,Tuesday,3
92.56,2190690,16808,1.0,Guest House / Bed & Breakfast,1,2016-10-18,2016-10-18,2016-10-19,0,1,Tuesday,1
219.82,1545890,16808,4.0,Hotel,1,2016-10-18,2016-10-18,2016-10-19,0,1,Tuesday,1
198.32,219762,16808,3.0,Hotel,1,2016-10-18,2016-11-11,2016-11-13,24,2,Tuesday,2
404.16,16146,16808,4.0,Hotel,1,2016-10-18,2016-10-28,2016-10-30,10,2,Tuesday,1
250.72,1545890,16808,4.0,Hotel,1,2016-10-18,2016-10-18,2016-10-20,0,2,Tuesday,1
204.15,15440,16808,3.0,Hotel,1,2016-10-18,2016-11-12,2016-11-15,25,3,Tuesday,2
448.6,2262190,16808,4.0,Hotel,1,2016-10-18,2016-10-20,2016-10-21,2,1,Tuesday,1
242.5,1789734,16808,3.0,Hotel,1,2016-10-18,2016-11-07,2016-11-10,20,3,Tuesday,1
202.08,16146,16808,4.0,Hotel,1,2016-10-18,2016-10-26,2016-10-27,8,1,Tuesday,1
151.56,16358,16808,3.0,Hotel,1,2016-10-18,2016-10-31,2016-11-03,13,3,Tuesday,1
327.48,16146,16808,4.0,Hotel,1,2016-10-18,2016-11-25,2016-11-27,38,2,Tuesday,2
183.16,16146,16808,4.0,Hotel,1,2016-10-18,2016-10-24,2016-10-25,6,1,Tuesday,1
163.6,1093720,16808,3.0,Hostel,1,2016-10-18,2016-11-25,2016-11-26,38,1,Tuesday,2
61.86,1093720,16808,3.0,Hostel,1,2016-10-18,2016-10-24,2016-10-26,6,2,Tuesday,1
216.12,16146,16808,4.0,Hotel,1,2016-10-18,2016-11-21,2016-11-22,34,1,Tuesday,2
407.46,16358,16808,3.0,Hotel,1,2016-10-18,2016-10-27,2016-10-28,9,1,Tuesday,1
240.57,890736,16808,4.0,Hotel,0,2016-10-18,2016-10-23,2016-10-26,5,3,Tuesday,1
266.78,1789734,16808,3.0,Hotel,1,2016-10-18,2016-10-22,2016-10-23,4,1,Tuesday,1
90.22,1398610,16808,4.0,Hotel,1,2016-10-18,2016-10-18,2016-10-19,0,1,Tuesday,1
207.86,1093720,16808,3.0,Hostel,1,2016-10-18,2016-10-19,2016-10-21,1,2,Tuesday,1
